cif,frekuensi sal_dplk,frekuensi pos,frekuensi trf,frekuensi antarbank,saldo
9384108209,NULL,1,NULL,1,690630.000
9766788502,NULL,NULL,1,NULL,152280236.000
9608564814,NULL,NULL,2,NULL,93342.000
9161130013,NULL,10,15,36,51172431.000
9219743941,NULL,1,3,NULL,1710440.000
9408495370,NULL,1,NULL,NULL,17970455.000
10181778441,NULL,1,NULL,2,26080.000
9007093833,NULL,1,NULL,NULL,16989948.000
10105444108,NULL,1,NULL,NULL,95869.000
9407431321,NULL,1,NULL,NULL,1659357.000
9116842815,NULL,1,NULL,1,13025101.000
9181939765,NULL,5,NULL,NULL,63802047.000
9093641092,NULL,1,NULL,NULL,252382484.000
9232486454,NULL,NULL,NULL,2,4151458.000
9059685751,NULL,NULL,1,7,22287536.000
9845612144,NULL,NULL,16,NULL,404608.000
9308181020,NULL,NULL,2,NULL,7855755.000
9227572622,NULL,1,NULL,4,13026.000
9245990189,NULL,NULL,NULL,1,387840.000
9736739859,NULL,1,NULL,NULL,3458121.000
9409054133,NULL,1,NULL,NULL,1465247.000
9526374474,NULL,NULL,13,NULL,22458669.000
9177006590,NULL,NULL,2,NULL,3289780.000
10162260745,NULL,1,NULL,NULL,715909.000
9379480796,NULL,1,1,1,347885.000
9010537594,NULL,1,NULL,NULL,69230191.000
9157046034,NULL,1,NULL,NULL,1367964.000
9175352200,NULL,1,NULL,NULL,284222.000
9631564750,NULL,1,NULL,NULL,111067213.000
9214092757,NULL,1,NULL,1,1105076.000
9197559854,NULL,NULL,1,4,503481.000
9449966967,NULL,1,NULL,NULL,16361337.000
9075853536,NULL,NULL,2,11,7657618.000
9188462510,NULL,3,3,19,40845008.000
9757409316,NULL,1,NULL,NULL,201856.000
9648282879,NULL,1,NULL,NULL,54724969.000
9418014470,NULL,1,NULL,NULL,5408104.000
9503343093,NULL,1,NULL,NULL,627634587.000
9441727552,NULL,1,NULL,NULL,14459467.000
9039004624,NULL,1,2,1,5255034.000
9815104668,NULL,1,NULL,NULL,97464.000
9042184213,NULL,1,3,4,5185468.000
9239096446,NULL,2,1,NULL,58182.000
9457371111,NULL,1,NULL,NULL,2346.000
9412478972,NULL,NULL,1,NULL,4829284.000
9121895231,NULL,3,1,8,267493268.000
10105316398,NULL,1,NULL,NULL,346062.000
9764433395,NULL,1,NULL,1,10182880.000
9225694003,NULL,4,2,NULL,264578.000
9019171639,NULL,NULL,2,NULL,8350692.000
9855488894,NULL,1,NULL,NULL,8339678.000
9146137717,NULL,NULL,8,19,1800190000.000
9231021884,NULL,4,91,6,2400598.000
9040175773,NULL,1,NULL,2,3038854.000
9794580931,NULL,5,24,3,673294.000
9269944042,NULL,1,NULL,NULL,1089804.000
10165176834,NULL,1,NULL,NULL,0.000
9394347122,NULL,NULL,1,NULL,3911285.000
9048251278,NULL,1,NULL,NULL,456666.000
9107369392,NULL,2,NULL,NULL,124669.000
9367895884,NULL,6,8,7,2556350.000
9126523932,NULL,3,2,4,24366890.000
9340223400,NULL,NULL,1,NULL,809950.000
9911787645,NULL,5,NULL,14,3508602.000
9029633434,NULL,2,NULL,NULL,844137.000
9455186399,NULL,1,8,3,2802.000
9172718070,NULL,4,2,8,5091948.000
9186146917,NULL,1,NULL,NULL,1368691.000
9304457513,NULL,1,5,2,10424425.000
9513399903,NULL,NULL,1,3,20232469.000
9300394851,NULL,1,NULL,NULL,3376456.000
9240939136,NULL,NULL,5,NULL,4045.000
9408281328,NULL,NULL,NULL,1,4001007.000
9186582930,NULL,4,6,NULL,4393.000
9162865600,NULL,NULL,3,NULL,1187180.000
9240954798,NULL,1,36,3,755464.000
9608565029,NULL,1,NULL,NULL,4115875.000
9220922451,NULL,1,NULL,NULL,412642.000
9762614417,NULL,1,NULL,NULL,1253867.000
9245998146,NULL,NULL,12,6,9657690.000
9348894184,NULL,7,3,2,3193637.000
9235852851,NULL,2,17,2,35184.000
9719247925,NULL,NULL,2,NULL,0.000
9046138781,NULL,NULL,29,NULL,15299149.000
9282284306,NULL,1,NULL,NULL,4300677.000
10238759712,NULL,1,NULL,NULL,2749024.000
9427999818,NULL,NULL,3,NULL,1144189.000
9310685836,NULL,NULL,14,6,1822980.000
9403027266,NULL,7,1,3,129384.000
9015948106,NULL,10,11,6,33261576.000
9325232414,NULL,1,NULL,2,1881.000
9184357624,NULL,6,NULL,8,144254.000
9537763388,NULL,1,NULL,NULL,4949613.000
9750229951,NULL,NULL,1,NULL,699267.000
9243493169,NULL,NULL,NULL,1,11664308.000
9601783067,NULL,NULL,7,NULL,43278112.000
9585451993,NULL,4,NULL,NULL,112750257.000
9348555106,NULL,2,NULL,NULL,3196249.000
9608533131,NULL,4,NULL,NULL,2885291.000
9088352016,NULL,NULL,NULL,1,13616023.000
9150155248,NULL,1,NULL,1,2836551.000
9386903251,NULL,1,NULL,NULL,112133167.000
9094427449,NULL,NULL,15,NULL,1671880.000
9125834734,NULL,1,1,1,26246040.000
9713259586,NULL,1,NULL,NULL,13056.000
9151714124,NULL,NULL,13,8,14869.000
9009064959,NULL,1,NULL,NULL,27514643.000
9187991964,NULL,NULL,50,2,1753623.000
9225210698,NULL,1,1,2,48222.000
9003171876,NULL,NULL,NULL,1,191007983.000
9059860712,NULL,NULL,1,NULL,10263650.000
9164635655,NULL,2,NULL,NULL,5046.000
9236644453,NULL,1,NULL,NULL,1561840.000
9407843420,NULL,3,1,3,3394307.000
9991041026,NULL,1,NULL,NULL,208500.000
9227625644,NULL,1,1,2,18485.000
9851817285,NULL,1,NULL,NULL,67813.000
9222045930,NULL,1,NULL,NULL,467459.000
9071507692,NULL,1,NULL,NULL,9198304.000
9735075725,NULL,1,NULL,NULL,65480273.000
9284407143,NULL,1,NULL,NULL,2740935.000
9742249729,NULL,7,12,3,175953.000
9185563097,NULL,2,3,7,68696574.000
9208136600,NULL,1,NULL,NULL,510446.000
10223653175,NULL,1,NULL,NULL,37000.000
9026498976,NULL,7,13,NULL,779871.000
9310880383,NULL,4,34,1,30387.000
9217024051,NULL,3,4,11,1208784321.000
9790674849,NULL,2,NULL,NULL,19233703.000
9403053340,NULL,1,NULL,NULL,1360.000
9691749364,NULL,5,NULL,1,2005759.000
9390206850,NULL,NULL,1,NULL,9000895.000
9323848766,NULL,1,NULL,NULL,239434.000
9167589725,NULL,1,NULL,NULL,72833777.000
9762629755,NULL,4,NULL,2,0.000
9205820122,NULL,1,NULL,NULL,8398655.000
9259963494,NULL,2,NULL,NULL,10771627.000
9745761871,NULL,1,NULL,NULL,4830675.000
9208139454,NULL,1,NULL,NULL,72283.000
9312695294,NULL,6,6,17,78253643.000
9075166197,NULL,4,3,13,23734602.000
9117186736,NULL,1,NULL,NULL,101178807.000
9275475016,NULL,1,1,2,4304457.000
10237154639,NULL,1,NULL,NULL,5715.000
9158519207,NULL,1,NULL,NULL,3314736.000
9220520649,NULL,1,NULL,NULL,1943039.000
9082148888,NULL,1,NULL,NULL,243957.000
9423381221,NULL,1,NULL,NULL,10082682.000
9269681814,NULL,NULL,NULL,1,3533181.000
10226632150,NULL,1,NULL,NULL,14476966.000
10188423495,NULL,1,NULL,NULL,306523.000
9063382522,NULL,1,4,2,157912821.000
10235991186,NULL,1,NULL,NULL,57234041.000
9315653607,NULL,7,NULL,NULL,24868075.000
9173980655,NULL,1,NULL,NULL,2630388.000
9297900869,NULL,NULL,20,NULL,0.000
9169716755,NULL,2,NULL,NULL,155715.000
9013147977,NULL,3,NULL,14,4005652.000
9749841990,NULL,1,NULL,NULL,5192752.000
9528619810,NULL,1,NULL,NULL,1542571.000
9606398496,NULL,1,NULL,NULL,3032147.000
9029357806,NULL,2,1,NULL,1402552781.425
9291319123,NULL,NULL,NULL,1,4500.000
9031400574,NULL,1,NULL,NULL,920999.000
9775837372,NULL,1,NULL,NULL,1318704.000
9503045954,NULL,NULL,8,2,15332.000
9177302458,NULL,NULL,NULL,6,184805132.000
9070771951,NULL,NULL,5,7,41964384.000
9076098270,NULL,4,6,3,3818232.000
9090912076,NULL,9,9,11,19694026.000
9404670960,NULL,2,NULL,NULL,5422878.000
9852041994,NULL,1,NULL,NULL,26044715.000
9560577307,NULL,1,NULL,NULL,266715250.000
9294301021,NULL,1,NULL,NULL,15957505.000
9327568431,NULL,NULL,2,3,48547725.000
9413343246,NULL,1,NULL,NULL,28170.000
9334872977,NULL,2,5,2,291007.000
9257938846,NULL,1,NULL,NULL,122731810.000
9759304220,NULL,1,NULL,NULL,13499697.000
9023994954,NULL,NULL,5,NULL,3069373.000
10239248236,NULL,NULL,1,NULL,209000.000
9098238270,NULL,NULL,2,12,2405673.000
9171110725,NULL,1,NULL,NULL,117379.000
9210184271,NULL,NULL,2,NULL,9299818.000
9154870553,NULL,5,2,9,18348695.000
9358823334,NULL,7,NULL,1,3592174.000
9801973748,NULL,2,NULL,NULL,19342085.000
9304150200,NULL,NULL,1,5,8766378.000
9755399072,NULL,1,NULL,NULL,3727673.000
9224023462,NULL,NULL,1,NULL,58696.000
10236507552,NULL,1,NULL,NULL,50000.000
9154099599,NULL,1,NULL,NULL,113760855.000
9605754235,NULL,NULL,4,NULL,10363.000
9323815131,NULL,1,NULL,NULL,3289162.000
10170401761,NULL,1,NULL,NULL,53210.000
9275113741,NULL,NULL,NULL,11,23964.000
9204912265,NULL,1,7,NULL,22879.000
9677362839,NULL,1,NULL,NULL,1049565.000
9379129275,NULL,1,NULL,NULL,228036.000
9489101686,NULL,2,114,4,2047917.000
9059701222,NULL,1,NULL,NULL,472191.000
9144138667,NULL,NULL,NULL,2,91872188.000
10204121620,NULL,NULL,1,NULL,719.000
9335476319,NULL,1,NULL,NULL,3355035.000
9691163598,NULL,NULL,1,NULL,77477.000
9315563183,NULL,NULL,2,4,153116522.000
9784873335,NULL,1,NULL,NULL,4280274.000
9180065622,NULL,NULL,1,1,2019972.000
9702237746,NULL,NULL,NULL,1,59545.000
9101201168,NULL,1,2,NULL,1573062.000
9227549143,NULL,NULL,2,NULL,8769794.000
9361144718,NULL,NULL,13,NULL,54096613.000
10174327142,NULL,2,NULL,NULL,5159.000
9631710949,NULL,1,5,NULL,1376070.000
9137054377,NULL,NULL,NULL,1,3286037.000
9458283845,NULL,1,NULL,NULL,6312215.000
9178945430,NULL,1,5,1,1556799.000
9053109873,NULL,2,NULL,NULL,2365631037.000
9442062933,NULL,1,1,2,1185980.000
9233693123,NULL,3,48,12,1010084.000
9211486046,NULL,1,1,NULL,830476.000
9120693571,NULL,7,10,1,1038939.000
9144588098,NULL,4,NULL,NULL,2522227.000
9167985399,NULL,1,NULL,NULL,21670591.000
9012713910,NULL,1,NULL,NULL,113812.000
9295167695,NULL,NULL,6,NULL,4141189.000
9678704016,NULL,11,NULL,9,32962341.000
9561932597,NULL,1,NULL,NULL,2390433.000
9559340717,NULL,NULL,2,NULL,18803745.000
9274823112,NULL,NULL,1,NULL,101386731.000
9537622584,NULL,1,NULL,NULL,2127767.000
9152519890,NULL,2,NULL,NULL,17783378.000
9044258875,NULL,1,4,4,1817707.000
9192896332,NULL,2,1,9,96456422.000
9722220266,NULL,NULL,3,1,0.000
9199239479,NULL,NULL,NULL,6,932808.000
9362058974,NULL,1,NULL,NULL,243507.000
9171318322,NULL,NULL,NULL,1,18962550.000
9168993313,NULL,11,NULL,3,38526101.000
9697686633,NULL,NULL,4,2,0.000
9354932131,NULL,7,9,8,14450.000
9784346961,NULL,NULL,NULL,2,29814594.000
9119938991,NULL,1,NULL,NULL,3790138.000
9178957124,NULL,1,NULL,NULL,107830350.000
9244183365,NULL,NULL,NULL,1,8342250.000
9324157058,NULL,1,NULL,NULL,1666523.000
10212466467,NULL,NULL,5,NULL,1210007.000
10111112082,NULL,1,NULL,NULL,3398640.000
9197309756,NULL,1,1,NULL,94706.000
9829138659,NULL,1,NULL,NULL,3599088.000
9391459103,NULL,1,NULL,NULL,1159404.000
9308296880,NULL,NULL,14,3,22796.000
9097009477,NULL,1,3,NULL,19228414.000
9749938437,NULL,1,NULL,NULL,3961906.000
9001435191,NULL,3,2,2,4097330.000
9449672876,NULL,1,NULL,NULL,4836098.000
9750777014,NULL,1,NULL,NULL,10444994.000
9106353104,NULL,1,NULL,NULL,226493519.000
10221676914,NULL,2,NULL,NULL,213635.000
9168223374,NULL,2,NULL,NULL,2366474.000
9751377420,NULL,NULL,32,5,1365.000
9681649884,NULL,1,NULL,NULL,2119700.000
9448049770,NULL,NULL,1,NULL,656777.000
9062055632,NULL,6,25,7,30531.000
9388654315,NULL,5,12,4,2967977.000
9147262542,NULL,1,NULL,NULL,9861491.000
9792194939,NULL,NULL,23,1,45281.000
9455887643,NULL,NULL,1,NULL,6333160.000
9163627632,NULL,1,NULL,NULL,0.000
9288178247,NULL,1,NULL,NULL,49937.000
9283412247,NULL,NULL,1,1,9018580.000
9632408571,NULL,8,78,NULL,7748.000
9237605714,NULL,8,2,2,16174358.000
9654608517,NULL,2,NULL,4,6974903.000
9008307205,NULL,1,NULL,NULL,117798248.000
9122933533,NULL,3,3,6,13122244.000
9075574769,NULL,1,NULL,NULL,23190948.000
9199441152,NULL,5,NULL,1,53063881.000
9147746999,NULL,NULL,NULL,3,458773.000
10235998307,NULL,1,NULL,NULL,67000.000
9213289847,NULL,12,9,10,417541996.000
9795195621,NULL,1,NULL,NULL,1326540.000
9542331769,NULL,3,4,1,493705.000
9142832197,NULL,10,11,1,4044486.000
9190361286,NULL,3,2,NULL,600065.000
9718323887,NULL,1,4,NULL,364758.000
9164952302,NULL,NULL,5,NULL,46785.000
9084521013,NULL,1,10,5,348228309.000
9209512021,NULL,6,1,NULL,35021362.000
9803159643,NULL,3,4,1,2562251.000
9794913139,NULL,1,NULL,NULL,1148632.000
9165351199,NULL,1,NULL,NULL,10125494.000
9814258427,NULL,2,NULL,NULL,5165404.000
9665953928,NULL,1,NULL,NULL,16182749.000
9676651327,NULL,1,NULL,1,7927.000
9185754747,NULL,1,NULL,NULL,250170.000
9148747133,NULL,NULL,1,NULL,202700.000
9095122409,NULL,1,NULL,NULL,0.000
9408830581,NULL,1,NULL,NULL,18908751.000
9657237296,NULL,2,10,6,344317.000
9336011440,NULL,NULL,2,NULL,73913.000
9305309495,NULL,1,NULL,NULL,3245146.000
10157445224,NULL,NULL,NULL,1,0.000
9383094940,NULL,NULL,1,NULL,17399207.000
9188300922,NULL,1,NULL,NULL,27302546.000
9009869107,NULL,NULL,2,2,5412404.000
9442156091,NULL,1,NULL,NULL,3860584.000
10223601650,NULL,1,NULL,NULL,0.000
10109200189,NULL,1,NULL,NULL,2615703.000
9256065551,NULL,1,NULL,NULL,3093050.000
9849100491,NULL,1,NULL,NULL,332520.000
9344065150,NULL,NULL,1,NULL,594265.000
9639107760,NULL,1,NULL,NULL,0.000
9597703251,NULL,7,2,3,54512.000
9070930527,NULL,NULL,5,NULL,358180977.000
9296468803,NULL,1,NULL,NULL,223409.000
9191243720,NULL,1,NULL,NULL,191702.000
9059519681,NULL,1,1,NULL,237849929.000
9853187356,NULL,1,NULL,NULL,108864.000
9247628982,NULL,3,NULL,NULL,716130.000
9186231287,NULL,1,5,NULL,41352.000
9368999382,NULL,NULL,NULL,2,2170584.000
9223066105,NULL,1,NULL,NULL,3032667.000
9477833421,NULL,2,NULL,3,1355381.000
9080339556,NULL,3,2,NULL,8452325.000
10099531351,NULL,1,NULL,NULL,6935129.000
9892609092,NULL,2,NULL,NULL,1796230.000
10162497324,NULL,NULL,30,NULL,203557.000
10065663304,NULL,1,NULL,NULL,0.000
9026936558,NULL,NULL,4,NULL,31872229.000
9768697291,NULL,2,NULL,NULL,17004069.000
10239153116,NULL,1,NULL,NULL,280500.000
9189847268,NULL,2,NULL,NULL,212825.000
9007816158,NULL,1,NULL,NULL,19156.000
9422788285,NULL,4,NULL,6,3489221.000
9375985482,NULL,NULL,28,NULL,10172.000
9226696261,NULL,1,NULL,NULL,1287331.000
9370175732,NULL,1,NULL,NULL,624189.000
9377224586,NULL,1,NULL,NULL,32406.000
9488376102,NULL,NULL,2,NULL,3040.000
9536638493,NULL,1,NULL,NULL,36168737.000
9127642450,NULL,NULL,NULL,1,162377724.000
10045851964,NULL,1,NULL,2,179023.000
9170987969,NULL,1,1,NULL,1555234.000
9456733155,NULL,1,NULL,NULL,58200971.000
10236579822,NULL,1,NULL,NULL,1175501.000
9641711656,NULL,1,NULL,NULL,713807.000
10111128477,NULL,1,NULL,NULL,2059171.000
9311271405,NULL,1,NULL,1,159804.000
9677114932,NULL,NULL,3,1,477013.000
9009889550,NULL,1,1,3,1058909.000
9784313147,NULL,1,NULL,NULL,542209.000
9756798468,NULL,1,NULL,NULL,431572.000
9398459441,NULL,1,NULL,NULL,2715916.000
9183844835,NULL,1,NULL,NULL,1096529239.675
9308842623,NULL,NULL,NULL,1,150002089.000
9273377958,NULL,4,NULL,3,1302552.000
9326342149,NULL,1,NULL,NULL,559718.000
9474190021,NULL,1,NULL,NULL,3443432.000
9783097847,NULL,NULL,1,NULL,226255.000
9044023198,NULL,1,3,NULL,4584963.000
9311469997,NULL,1,NULL,NULL,30491999.000
9238267925,NULL,5,13,NULL,14279429.000
9764633905,NULL,9,1,9,38307420.000
9142904508,NULL,2,NULL,NULL,10294014.000
9789523136,NULL,2,NULL,NULL,2528442.000
9171327338,NULL,2,NULL,NULL,3299112.000
9164231616,NULL,3,2,1,696313.000
9410494644,NULL,1,2,6,13890.000
9304906234,NULL,NULL,1,NULL,84752923.000
9192611352,NULL,NULL,11,10,10635678.000
9178480952,NULL,3,51,NULL,11041835.000
9215614109,NULL,NULL,10,NULL,7290845.000
9312804706,NULL,1,NULL,NULL,9523185.000
9264618657,NULL,3,5,2,10251136.000
10237673656,NULL,1,NULL,NULL,12499.000
9753092376,NULL,NULL,2,NULL,29969783.000
9193628329,NULL,1,NULL,NULL,2101109.000
9209878461,NULL,1,1,5,11974933.000
10237285911,NULL,NULL,1,NULL,235000.000
9328947165,NULL,NULL,1,3,3154442.000
9195948363,NULL,NULL,1,NULL,147207091.000
9857305818,NULL,1,NULL,NULL,195302.000
9997345966,NULL,1,NULL,NULL,15420.000
9344008883,NULL,2,NULL,NULL,2130447.000
9134028507,NULL,NULL,2,NULL,13689813.000
9414746691,NULL,NULL,NULL,9,5024414.000
9316048081,NULL,7,NULL,10,18079253.000
10215445016,NULL,1,NULL,NULL,219264.000
9194674022,NULL,3,NULL,4,1094259.000
9025582159,NULL,NULL,1,NULL,37942144.000
9442106438,NULL,NULL,2,NULL,565633.000
9375689529,NULL,NULL,2,2,24904001.000
9409510409,NULL,13,88,NULL,8633.000
9567680000,NULL,1,NULL,NULL,415258385.000
9004583303,NULL,NULL,NULL,4,39218962.000
9103088677,NULL,1,NULL,NULL,253364.000
9449036793,NULL,NULL,NULL,5,3493653.000
9163087776,NULL,7,3,1,249363.000
9317756428,NULL,1,NULL,NULL,7623944.000
9102013928,NULL,1,NULL,NULL,230866.000
9325519568,NULL,1,NULL,NULL,179304.000
9707018940,NULL,3,NULL,NULL,1013.000
9117284938,NULL,NULL,1,NULL,1531792.000
9478121144,NULL,1,NULL,NULL,681850.000
9574000044,NULL,1,4,3,4380804.000
9012426850,NULL,1,NULL,NULL,54869589.000
9369265014,NULL,1,NULL,NULL,52357.000
9183849901,NULL,NULL,3,NULL,449912.000
9761670894,NULL,1,NULL,NULL,41867.000
9276011981,NULL,1,NULL,NULL,20261.000
9674419995,NULL,1,NULL,NULL,547540.000
9097077429,NULL,2,NULL,NULL,5286543.000
9324178627,NULL,4,1,9,1975648.000
9065963193,NULL,1,NULL,NULL,647502.000
9201766811,NULL,7,6,6,7211728.000
9245650454,NULL,1,NULL,NULL,6034212.000
9298913968,NULL,NULL,NULL,1,39501.000
9008683236,NULL,2,NULL,NULL,687051036.000
9757733929,NULL,1,NULL,NULL,1391507.000
9176104615,NULL,1,NULL,NULL,5920787.000
9322525114,NULL,7,3,4,3080882.000
9826452590,NULL,1,NULL,NULL,95006.000
9247696386,NULL,NULL,NULL,1,1595354.000
9130754499,NULL,2,NULL,NULL,10063683.000
9286139105,NULL,2,10,NULL,51195163.000
9185876088,NULL,NULL,NULL,2,7040.000
9788612590,NULL,1,NULL,NULL,88147.000
9046660868,NULL,2,3,2,4153216.000
9090849485,NULL,1,NULL,NULL,380039.000
9783279297,NULL,1,NULL,NULL,6321525.000
9265563467,NULL,5,5,2,0.000
9087437312,NULL,1,NULL,NULL,12257.000
9287721308,NULL,3,5,9,2030157.000
9267494166,NULL,NULL,20,1,0.000
10044523434,NULL,1,NULL,NULL,516993.000
9218030500,NULL,1,NULL,NULL,3994121.000
9117422271,NULL,2,NULL,NULL,24700899.000
9747410187,NULL,2,8,2,22721520.000
9091895027,NULL,2,NULL,6,865263.000
10230246236,NULL,1,NULL,NULL,437500.000
9217698673,NULL,19,8,31,2025987.000
9436577532,NULL,5,1,6,72554.000
9097091488,NULL,NULL,3,7,123181772.000
9029796041,NULL,1,NULL,NULL,20512178.000
10166128263,NULL,1,NULL,NULL,173120.000
9257850527,NULL,1,7,7,3692.000
9063562307,NULL,NULL,3,NULL,34476890.000
10239833913,NULL,1,NULL,NULL,69000.000
9234728527,NULL,4,14,2,960857404.000
9012659579,NULL,NULL,1,4,45718424.000
9298332023,NULL,1,6,11,1188513.000
9385862067,NULL,NULL,NULL,2,656083.000
9814046336,NULL,NULL,3,NULL,148594652.000
9096704975,NULL,1,NULL,NULL,6225151.000
9264804719,NULL,NULL,1,2,295856.000
9850254196,NULL,3,NULL,NULL,26037.000
10237752109,NULL,1,NULL,NULL,208500.000
9145331384,NULL,NULL,40,39,356559.000
9137174558,NULL,4,3,1,2364226.000
9286686205,NULL,NULL,7,NULL,101744.000
9858263089,NULL,6,1,5,185809.000
9220969247,NULL,1,NULL,NULL,1558807.000
9557014201,NULL,NULL,NULL,2,1261467.000
9251888501,NULL,1,NULL,NULL,65128920.000
9135515028,NULL,1,6,4,8715269.000
9362525907,NULL,NULL,1,NULL,23070.000
9216656657,NULL,1,NULL,NULL,293157434.000
9030057797,NULL,1,NULL,NULL,83958150.000
9012132641,NULL,2,NULL,NULL,404410.000
9508555229,NULL,2,NULL,NULL,2057128.000
10110503045,NULL,1,NULL,NULL,985871.000
9730587232,NULL,1,NULL,NULL,36842829.000
9223039126,NULL,1,NULL,NULL,6255198.000
10208061050,NULL,1,NULL,NULL,3000.000
9630333767,NULL,1,NULL,NULL,19185542.000
10055150041,NULL,1,NULL,NULL,901284.000
9846271309,NULL,1,NULL,NULL,104117.000
9274120141,NULL,6,NULL,11,2955498.000
9153828018,NULL,NULL,1,3,270869163.000
9814182243,NULL,1,NULL,NULL,5292048.000
9275283557,NULL,NULL,2,NULL,18495700.000
9190827212,NULL,1,NULL,NULL,16412302.000
9054987938,NULL,4,NULL,NULL,38571506.000
9377375140,NULL,NULL,7,2,766345.000
9404718504,NULL,1,NULL,NULL,6193.000
9125684079,NULL,2,1,NULL,25897724.000
9586250132,NULL,1,NULL,NULL,56259452.000
9850264745,NULL,1,NULL,NULL,1014018.000
9287072640,NULL,1,11,11,491164.000
9226340866,NULL,1,NULL,NULL,60279423.000
9758181407,NULL,1,NULL,1,1158942.000
9735921015,NULL,NULL,27,NULL,0.000
9766921706,NULL,1,NULL,NULL,2488933.000
9439092117,NULL,1,NULL,NULL,10265429.000
9044908249,NULL,3,NULL,NULL,1010111869.000
9099510771,NULL,4,3,2,63510232.000
9678752299,NULL,1,NULL,NULL,13504468.000
9259098811,NULL,NULL,2,NULL,122296.000
9771409126,NULL,NULL,5,13,2772079.000
9850767309,NULL,8,2,3,53783.000
9005090880,NULL,NULL,NULL,2,878072.000
9335403605,NULL,1,NULL,NULL,653738.000
9537174688,NULL,1,NULL,NULL,5823749.000
9682692827,NULL,NULL,2,7,2863414.000
9197439616,NULL,NULL,2,NULL,9341.000
9666228443,NULL,1,NULL,NULL,32815027.000
9019761481,NULL,1,NULL,NULL,99266216.000
10236534002,NULL,NULL,1,NULL,17989459.000
9012813126,NULL,7,1,6,536746.000
9264655496,NULL,NULL,NULL,1,53319.000
9073520791,NULL,1,NULL,NULL,1102139.000
9117822571,NULL,1,NULL,NULL,1140304.000
9656436921,NULL,1,NULL,NULL,200197.000
10223998476,NULL,NULL,1,NULL,2529051.000
9218298594,NULL,5,NULL,2,125312.000
9170235311,NULL,4,7,1,29942601.000
9082348762,NULL,NULL,NULL,6,159044.000
9679513958,NULL,1,NULL,NULL,3226149.000
9825959094,NULL,1,NULL,NULL,5334589.000
9853053178,NULL,NULL,2,7,145839.000
10066586223,NULL,2,NULL,NULL,1310780.000
9073387610,NULL,NULL,NULL,7,101861098.000
9455089276,NULL,1,NULL,NULL,3283287.000
9509459825,NULL,NULL,18,NULL,31614.000
9146447990,NULL,11,2,4,2376401.000
10162675712,NULL,1,NULL,NULL,259509.000
9529371696,NULL,1,NULL,NULL,175629.000
9095393698,NULL,NULL,5,NULL,6461.000
9698460234,NULL,2,NULL,NULL,4515308.000
9675422951,NULL,NULL,1,NULL,78633622.000
9007141800,NULL,1,NULL,NULL,3106624.000
9855976757,NULL,1,NULL,NULL,6573766.000
9409592610,NULL,NULL,NULL,1,23589750.000
9766583539,NULL,1,NULL,NULL,929853.000
9513786424,NULL,NULL,6,NULL,40455817.000
9317839929,NULL,NULL,NULL,3,162723.000
9314528780,NULL,1,NULL,NULL,2123558.000
9066370595,NULL,NULL,1,NULL,2386.000
9197608328,NULL,NULL,1,NULL,144867.000
9510044095,NULL,NULL,1,NULL,3753035.000
9772401552,NULL,NULL,NULL,1,31019.000
9414908959,NULL,2,NULL,NULL,12330343.000
9283504861,NULL,NULL,1,NULL,273382177.000
9355913051,NULL,1,NULL,NULL,7372061.000
9348229984,NULL,1,NULL,NULL,1199794.000
9189772139,NULL,1,4,NULL,571905.000
9485532686,NULL,1,2,3,53115.000
9756623464,NULL,1,NULL,NULL,81736781.000
9238367997,NULL,1,NULL,NULL,11275064.000
9449246238,NULL,NULL,1,NULL,1637271.000
9313872124,NULL,NULL,NULL,2,7566472.000
9070922629,NULL,NULL,1,1,18683890.000
9220822222,NULL,2,NULL,NULL,67564.000
10237988618,NULL,1,NULL,NULL,3802573.000
9435282574,NULL,NULL,NULL,2,1126721425.000
10116480270,NULL,1,NULL,NULL,70065552.000
10137609828,NULL,1,NULL,NULL,1108150.000
9557143000,NULL,1,NULL,NULL,1894662.000
9285616517,NULL,NULL,NULL,2,28484052.000
9036685735,NULL,5,NULL,NULL,370527259.000
9555218520,NULL,1,NULL,NULL,66154.000
9379928940,NULL,1,NULL,NULL,2108928.000
9231045140,NULL,2,NULL,NULL,370707.000
9056852431,NULL,7,2,NULL,27574927.000
10236706613,NULL,1,NULL,NULL,235000.000
9477544362,NULL,1,1,NULL,61181767.000
9172300853,NULL,2,NULL,NULL,3603509.000
9764736490,NULL,NULL,6,3,6568580.000
9666149272,NULL,1,NULL,NULL,102461903.000
9075970300,NULL,1,7,NULL,25573514.000
9166275340,NULL,1,NULL,NULL,24341416.000
9142919674,NULL,1,2,NULL,132422.000
9783308551,NULL,NULL,NULL,2,386008.000
9573228392,NULL,NULL,NULL,2,1230486.000
9326639407,NULL,4,13,19,374693326.000
9680332468,NULL,NULL,20,1,243072.000
9226303684,NULL,2,4,7,76782.000
9000697225,NULL,NULL,4,NULL,17742163.000
10213824446,NULL,NULL,NULL,1,455526.000
9080321142,NULL,NULL,1,1,1689868.000
